Cliente;Regional2;Gerencia2;SubCanal2;Categoria;Nevera
16009;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
16010;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
16011;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16012;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16013;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16014;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;1
16015;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
16016;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16017;Regional 1;Gerencia_4;Subcanal_5;Categoria_5;1
16018;Regional 1;Gerencia_9;Subcanal_7;Categoria_2;0
16019;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;0
16020;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;0
16021;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
16022;Regional 1;Gerencia_8;Subcanal_6;Categoria_2;1
16023;Regional 1;Gerencia_10;Subcanal_10;Categoria_6;0
16024;Regional 1;Gerencia_10;Subcanal_3;Categoria_4;0
16025;Regional 1;Gerencia_8;Subcanal_3;Categoria_5;0
16026;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
16027;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;0
16028;Regional 1;Gerencia_3;Subcanal_5;Categoria_3;0
16029;Regional 1;Gerencia_6;Subcanal_5;Categoria_3;0
16030;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
16031;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;0
16032;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;0
16033;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16034;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16035;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16036;Regional 1;Gerencia_6;Subcanal_10;Categoria_3;0
16037;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
16038;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16039;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;0
16040;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
16041;Regional 1;Gerencia_4;Subcanal_8;Categoria_1;0
16042;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
16043;Regional 1;Gerencia_8;Subcanal_7;Categoria_1;1
16044;Regional 1;Gerencia_4;Subcanal_11;Categoria_5;0
16045;Regional 1;Gerencia_3;Subcanal_8;Categoria_3;0
16046;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
16047;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
16048;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
16049;Regional 1;Gerencia_2;Subcanal_2;Categoria_2;1
16050;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
16051;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;0
16052;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;0
16053;Regional 1;Gerencia_2;Subcanal_6;Categoria_2;0
16054;Regional 1;Gerencia_10;Subcanal_4;Categoria_1;0
16055;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16056;Regional 1;Gerencia_8;Subcanal_2;Categoria_1;1
16057;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16058;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16059;Regional 1;Gerencia_10;Subcanal_9;Categoria_1;0
16060;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
16061;Regional 1;Gerencia_10;Subcanal_4;Categoria_1;0
16062;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16063;Regional 1;Gerencia_4;Subcanal_4;Categoria_4;1
16064;Regional 1;Gerencia_8;Subcanal_2;Categoria_1;0
16065;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16066;Regional 1;Gerencia_10;Subcanal_31;Categoria_3;0
16067;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
16068;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;0
16069;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
16070;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;0
16071;Regional 1;Gerencia_6;Subcanal_11;Categoria_1;0
16072;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
16073;Regional 1;Gerencia_9;Subcanal_6;Categoria_2;0
16074;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16075;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;0
16076;Regional 1;Gerencia_8;Subcanal_5;Categoria_2;1
16077;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
16078;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;0
16079;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
16080;Regional 1;Gerencia_10;Subcanal_5;Categoria_4;1
16081;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16082;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16083;Regional 1;Gerencia_5;Subcanal_7;Categoria_2;0
16084;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
16085;Regional 1;Gerencia_3;Subcanal_10;Categoria_4;0
16086;Regional 1;Gerencia_8;Subcanal_9;Categoria_2;0
16087;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16088;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;1
16089;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16090;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;1
16091;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
16092;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;0
16093;Regional 1;Gerencia_4;Subcanal_4;Categoria_4;1
16094;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;1
16095;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;1
16096;Regional 1;Gerencia_8;Subcanal_5;Categoria_3;1
16097;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16098;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
16099;Regional 1;Gerencia_10;Subcanal_5;Categoria_1;0
16100;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;1
16101;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
16102;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
16103;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
16104;Regional 1;Gerencia_10;Subcanal_4;Categoria_2;0
16105;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16106;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;1
16107;Regional 1;Gerencia_8;Subcanal_5;Categoria_1;1
16108;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
16109;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16110;Regional 1;Gerencia_8;Subcanal_4;Categoria_1;0
16111;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16112;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;0
16113;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;0
16114;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;1
16115;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16116;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
16117;Regional 1;Gerencia_3;Subcanal_31;Categoria_4;0
16118;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16119;Regional 1;Gerencia_6;Subcanal_1;Categoria_3;0
16120;Regional 1;Gerencia_5;Subcanal_7;Categoria_1;0
16121;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
16122;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16123;Regional 1;Gerencia_5;Subcanal_4;Categoria_1;0
16124;Regional 1;Gerencia_5;Subcanal_2;Categoria_1;0
16125;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
16126;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
16127;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
16128;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
16129;Regional 1;Gerencia_10;Subcanal_1;Categoria_1;1
16130;Regional 1;Gerencia_10;Subcanal_8;Categoria_4;1
16131;Regional 1;Gerencia_10;Subcanal_4;Categoria_5;0
16132;Regional 1;Gerencia_10;Subcanal_10;Categoria_3;0
16133;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;0
16134;Regional 1;Gerencia_6;Subcanal_8;Categoria_2;0
16135;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;1
16136;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;1
16137;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
16138;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
16139;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
16140;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
16141;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
16142;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16143;Regional 1;Gerencia_6;Subcanal_6;Categoria_1;0
16144;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16145;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;0
16146;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;0
16147;Regional 1;Gerencia_2;Subcanal_11;Categoria_4;1
16148;Regional 1;Gerencia_9;Subcanal_9;Categoria_1;0
16149;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
16150;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;0
16151;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
16152;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;0
16153;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;1
16154;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;0
16155;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
16156;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;1
16157;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
16158;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;1
16159;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
16160;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
16161;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
16162;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16163;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
16164;Regional 1;Gerencia_6;Subcanal_5;Categoria_2;0
16165;Regional 1;Gerencia_9;Subcanal_5;Categoria_5;1
16166;Regional 1;Gerencia_3;Subcanal_5;Categoria_4;1
16167;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
16168;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
16169;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16170;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16171;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;1
16172;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
16173;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
16174;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;0
16175;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
16176;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
16177;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
16178;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
16179;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;1
16180;Regional 1;Gerencia_8;Subcanal_6;Categoria_1;0
16181;Regional 1;Gerencia_8;Subcanal_5;Categoria_3;1
16182;Regional 1;Gerencia_8;Subcanal_11;Categoria_2;0
16183;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
16184;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
16185;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16186;Regional 1;Gerencia_2;Subcanal_10;Categoria_2;0
16187;Regional 1;Gerencia_2;Subcanal_4;Categoria_1;1
16188;Regional 1;Gerencia_1;Subcanal_7;Categoria_1;0
16189;Regional 1;Gerencia_4;Subcanal_5;Categoria_1;1
16190;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;1
16191;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
16192;Regional 1;Gerencia_6;Subcanal_6;Categoria_2;0
16193;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16194;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16195;Regional 1;Gerencia_9;Subcanal_5;Categoria_2;0
16196;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
16197;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
16198;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
16199;Regional 1;Gerencia_8;Subcanal_8;Categoria_4;0
16200;Regional 1;Gerencia_4;Subcanal_5;Categoria_4;1
16201;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
16202;Regional 1;Gerencia_2;Subcanal_3;Categoria_2;1
16203;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16204;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;0
16205;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
16206;Regional 1;Gerencia_10;Subcanal_2;Categoria_1;1
16207;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
16208;Regional 1;Gerencia_10;Subcanal_14;Categoria_3;1
16209;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
16210;Regional 1;Gerencia_8;Subcanal_6;Categoria_3;1
16211;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16212;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16213;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
16214;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
16215;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;1
16216;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
16217;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
16218;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
16219;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16220;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;0
16221;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;1
16222;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;0
16223;Regional 1;Gerencia_1;Subcanal_14;Categoria_1;0
16224;Regional 1;Gerencia_4;Subcanal_9;Categoria_1;0
16225;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16226;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
16227;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;0
16228;Regional 1;Gerencia_2;Subcanal_4;Categoria_3;1
16229;Regional 1;Gerencia_4;Subcanal_5;Categoria_1;0
16230;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;1
16231;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
16232;Regional 1;Gerencia_3;Subcanal_4;Categoria_2;0
16233;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
16234;Regional 1;Gerencia_8;Subcanal_6;Categoria_2;0
16235;Regional 1;Gerencia_8;Subcanal_6;Categoria_1;0
16236;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
16237;Regional 1;Gerencia_8;Subcanal_21;Categoria_3;0
16238;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
16239;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
16240;Regional 1;Gerencia_10;Subcanal_31;Categoria_1;0
16241;Regional 1;Gerencia_8;Subcanal_5;Categoria_3;1
16242;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
16243;Regional 1;Gerencia_8;Subcanal_2;Categoria_3;1
16244;Regional 1;Gerencia_6;Subcanal_6;Categoria_1;1
16245;Regional 1;Gerencia_1;Subcanal_10;Categoria_2;0
16246;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16247;Regional 1;Gerencia_8;Subcanal_8;Categoria_4;1
16248;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;1
16249;Regional 1;Gerencia_8;Subcanal_10;Categoria_3;0
16250;Regional 1;Gerencia_4;Subcanal_5;Categoria_1;1
16251;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;1
16252;Regional 1;Gerencia_8;Subcanal_8;Categoria_2;0
16253;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
16254;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
16255;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
16256;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
16257;Regional 1;Gerencia_4;Subcanal_3;Categoria_4;0
16258;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;1
16259;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
16260;Regional 1;Gerencia_10;Subcanal_4;Categoria_4;1
16261;Regional 1;Gerencia_10;Subcanal_2;Categoria_2;0
16262;Regional 1;Gerencia_10;Subcanal_15;Categoria_2;0
16263;Regional 1;Gerencia_10;Subcanal_15;Categoria_2;0
16264;Regional 1;Gerencia_10;Subcanal_15;Categoria_3;0
16265;Regional 1;Gerencia_10;Subcanal_15;Categoria_3;0
16266;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;0
16267;Regional 1;Gerencia_10;Subcanal_2;Categoria_1;1
16268;Regional 1;Gerencia_3;Subcanal_5;Categoria_3;1
16269;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
16270;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;0
16271;Regional 1;Gerencia_10;Subcanal_8;Categoria_4;1
16272;Regional 1;Gerencia_6;Subcanal_9;Categoria_3;1
16273;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
16274;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;1
16275;Regional 1;Gerencia_2;Subcanal_8;Categoria_4;0
16276;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;0
16277;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;1
16278;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
16279;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;0
16280;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16281;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
16282;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
16283;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16284;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
16285;Regional 1;Gerencia_2;Subcanal_2;Categoria_3;0
16286;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
16287;Regional 1;Gerencia_4;Subcanal_6;Categoria_1;0
16288;Regional 1;Gerencia_8;Subcanal_4;Categoria_2;1
16289;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;0
16290;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16291;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16292;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
16293;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;1
16294;Regional 1;Gerencia_7;Subcanal_19;Categoria_3;1
16295;Regional 1;Gerencia_7;Subcanal_30;Categoria_2;1
16296;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
16297;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;1
16298;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
16299;Regional 1;Gerencia_2;Subcanal_5;Categoria_2;1
16300;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;0
16301;Regional 1;Gerencia_10;Subcanal_4;Categoria_1;1
16302;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
16303;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
16304;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
16305;Regional 1;Gerencia_10;Subcanal_2;Categoria_2;0
16306;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;1
16307;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16308;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;0
16309;Regional 1;Gerencia_10;Subcanal_10;Categoria_3;0
16310;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
16311;Regional 1;Gerencia_6;Subcanal_6;Categoria_2;0
16312;Regional 1;Gerencia_2;Subcanal_6;Categoria_2;0
16313;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
16314;Regional 1;Gerencia_5;Subcanal_2;Categoria_1;0
16315;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
16316;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;0
16317;Regional 1;Gerencia_2;Subcanal_3;Categoria_2;0
16318;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16319;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16320;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
16321;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
16322;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;1
16323;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
16324;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
16325;Regional 1;Gerencia_9;Subcanal_21;Categoria_2;1
16326;Regional 1;Gerencia_9;Subcanal_2;Categoria_3;1
16327;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
16328;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
16329;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16330;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;0
16331;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;0
16332;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;0
16333;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
16334;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
16335;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
16336;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;0
16337;Regional 1;Gerencia_8;Subcanal_5;Categoria_1;0
16338;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16339;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
16340;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;1
16341;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
16342;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;0
16343;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;1
16344;Regional 1;Gerencia_10;Subcanal_1;Categoria_1;0
16345;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;1
16346;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
16347;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
16348;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16349;Regional 1;Gerencia_2;Subcanal_4;Categoria_1;1
16350;Regional 1;Gerencia_10;Subcanal_9;Categoria_1;0
16351;Regional 1;Gerencia_5;Subcanal_9;Categoria_2;0
16352;Regional 1;Gerencia_6;Subcanal_1;Categoria_2;1
16353;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
16354;Regional 1;Gerencia_3;Subcanal_8;Categoria_1;0
16355;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16356;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
16357;Regional 1;Gerencia_10;Subcanal_31;Categoria_2;0
16358;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16359;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16360;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16361;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
16362;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
16363;Regional 1;Gerencia_9;Subcanal_21;Categoria_3;1
16364;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
16365;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16366;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;0
16367;Regional 1;Gerencia_10;Subcanal_10;Categoria_3;0
16368;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
16369;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
16370;Regional 1;Gerencia_7;Subcanal_20;Categoria_2;1
16371;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;0
16372;Regional 1;Gerencia_8;Subcanal_4;Categoria_3;1
16373;Regional 1;Gerencia_6;Subcanal_2;Categoria_1;0
16374;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;1
16375;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
16376;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
16377;Regional 1;Gerencia_4;Subcanal_5;Categoria_4;1
16378;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
16379;Regional 1;Gerencia_2;Subcanal_4;Categoria_3;1
16380;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;0
16381;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;0
16382;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
16383;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
16384;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16385;Regional 1;Gerencia_10;Subcanal_2;Categoria_2;0
16386;Regional 1;Gerencia_5;Subcanal_4;Categoria_1;0
16387;Regional 1;Gerencia_6;Subcanal_5;Categoria_4;1
16388;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;1
16389;Regional 1;Gerencia_8;Subcanal_5;Categoria_4;0
16390;Regional 1;Gerencia_2;Subcanal_2;Categoria_2;0
16391;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
16392;Regional 1;Gerencia_10;Subcanal_4;Categoria_1;1
16393;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;1
16394;Regional 1;Gerencia_10;Subcanal_2;Categoria_1;0
16395;Regional 1;Gerencia_6;Subcanal_21;Categoria_1;0
16396;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
16397;Regional 1;Gerencia_9;Subcanal_8;Categoria_1;0
16398;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
16399;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;1
16400;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
16401;Regional 1;Gerencia_10;Subcanal_15;Categoria_3;0
16402;Regional 1;Gerencia_6;Subcanal_8;Categoria_3;0
16403;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16404;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
16405;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
16406;Regional 1;Gerencia_9;Subcanal_7;Categoria_2;0
16407;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
16408;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;1
16409;Regional 1;Gerencia_8;Subcanal_3;Categoria_4;1
16410;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;0
16411;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
16412;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;0
16413;Regional 1;Gerencia_10;Subcanal_11;Categoria_3;0
16414;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
16415;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;1
16416;Regional 1;Gerencia_4;Subcanal_4;Categoria_6;1
16417;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
16418;Regional 1;Gerencia_5;Subcanal_9;Categoria_1;0
